game_id,season_year,offense_lineup_id,core,player_a,player_b,defense_lineup_a,defense_lineup_b,strict_rim_access_y_a,strict_rim_access_n_a,strict_rim_access_y_b,strict_rim_access_n_b,broad_rim_access_y_a,broad_rim_access_n_a,broad_rim_access_y_b,broad_rim_access_n_b,recorded_rim_attempt_y_a,recorded_rim_attempt_n_a,recorded_rim_attempt_y_b,recorded_rim_attempt_n_b,restricted_area_foul_y_a,restricted_area_foul_n_a,restricted_area_foul_y_b,restricted_area_foul_n_b,rim_fg_pct_y_a,rim_fg_pct_n_a,rim_fg_pct_y_b,rim_fg_pct_n_b
22500089,2025,201950-203924-1630166-1641739-1642270,203497-203944-1630162-1630183,1628978,1630538,203497-203944-1628978-1630162-1630183,203497-203944-1630162-1630183-1630538,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0
22500089,2025,201950-203924-1630166-1641739-1642270,203497-203944-1630162-1630183,1628978,1630545,203497-203944-1628978-1630162-1630183,203497-203944-1630162-1630183-1630545,2.0,2.0,3.0,7.0,2.0,2.0,3.0,7.0,2.0,2.0,0.0,7.0,1.0,2.0,3.0,7.0,1.0,2.0,0.0,0.0
22500089,2025,201950-203924-1630166-1641739-1642270,203497-203944-1630162-1630183,1630538,1630545,203497-203944-1630162-1630183-1630538,203497-203944-1630162-1630183-1630545,0.0,2.0,3.0,7.0,0.0,2.0,3.0,7.0,0.0,2.0,0.0,7.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0
22500089,2025,203497-203944-1628978-1630162-1630183,201950-1630166-1641739-1642270,203924,1631101,201950-203924-1630166-1641739-1642270,201950-1630166-1631101-1641739-1642270,1.0,1.0,1.0,11.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,1.0
22500089,2025,203497-203944-1630162-1630183-1630538,201950-1630166-1641739-1642270,203924,1631101,201950-203924-1630166-1641739-1642270,201950-1630166-1631101-1641739-1642270,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
22500089,2025,203497-203944-1630162-1630183-1630545,1631101-1631104-1631200-1642905,203924,1630166,203924-1631101-1631104-1631200-1642905,1630166-1631101-1631104-1631200-1642905,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0
22500089,2025,203497-203944-1630162-1630183-1630545,203924-1631101-1631104-1631200,1642270,1642905,203924-1631101-1631104-1631200-1642270,203924-1631101-1631104-1631200-1642905,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
22500089,2025,203497-203944-1630183-1630538-1641740,201950-1630166-1631200-1641739,203924,1642270,201950-203924-1630166-1631200-1641739,201950-1630166-1631200-1641739-1642270,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
22500089,2025,203497-203944-1630183-1630538-1641740,201950-203924-1630166-1641739,1629680,1631200,201950-203924-1629680-1630166-1641739,201950-203924-1630166-1631200-1641739,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22500089,2025,203924-1630166-1631104-1631200-1642905,203944-1628978-1629675-1630162,1630183,1630545,203944-1628978-1629675-1630162-1630183,203944-1628978-1629675-1630162-1630545,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0
22500089,2025,203944-1628978-1629675-1630162-1630183,201950-203924-1631101-1641739,1630166,1642270,201950-203924-1630166-1631101-1641739,201950-203924-1631101-1641739-1642270,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0
22500089,2025,203944-1628978-1629675-1630162-1630183,201950-203924-1630166-1641739,1631101,1642905,201950-203924-1630166-1631101-1641739,201950-203924-1630166-1641739-1642905,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0
22500090,2025,1626145-1629048-1631094-1641710-1641783,1628379-1629027-1631243-1642368,1630249,1630700,1628379-1629027-1630249-1631243-1642368,1628379-1629027-1630700-1631243-1642368,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22500090,2025,1628379-1629027-1630700-1631243-1642854,1626145-1628976-1630217-1631094,1630532,1641724,1626145-1628976-1630217-1630532-1631094,1626145-1628976-1630217-1631094-1641724,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22500090,2025,1628379-1630168-1630249-1630552-1630811,1629048-1630532-1641710-1641783,1626145,1630217,1626145-1629048-1630532-1641710-1641783,1629048-1630217-1630532-1641710-1641783,1.0,6.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,6.0,0.0,2.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
22500090,2025,1628976-1630217-1630532-1630591-1631094,1629638-1630168-1630552-1630700,1629027,1631243,1629027-1629638-1630168-1630552-1630700,1629638-1630168-1630552-1630700-1631243,1.0,9.0,0.0,1.0,1.0,9.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
22500090,2025,1628976-1630217-1630532-1630591-1631094,1629027-1630168-1630552-1630700,1629638,1631243,1629027-1629638-1630168-1630552-1630700,1629027-1630168-1630552-1630700-1631243,1.0,9.0,2.0,3.0,1.0,9.0,2.0,3.0,1.0,9.0,1.0,3.0,0.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0
22500090,2025,1628976-1630217-1630532-1630591-1631094,1629027-1629638-1630168-1630700,1630552,1631243,1629027-1629638-1630168-1630552-1630700,1629027-1629638-1630168-1630700-1631243,1.0,9.0,1.0,6.0,1.0,9.0,1.0,6.0,1.0,9.0,1.0,6.0,0.0,9.0,0.0,6.0,1.0,1.0,1.0,1.0
22500090,2025,1628976-1630217-1630532-1630591-1631094,1629638-1630168-1630700-1631243,1629027,1630552,1629027-1629638-1630168-1630700-1631243,1629638-1630168-1630552-1630700-1631243,1.0,6.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
22500090,2025,1628976-1630217-1630532-1630591-1631094,1629027-1630168-1630700-1631243,1629638,1630552,1629027-1629638-1630168-1630700-1631243,1629027-1630168-1630552-1630700-1631243,1.0,6.0,2.0,3.0,1.0,6.0,2.0,3.0,1.0,6.0,1.0,3.0,0.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0
22500090,2025,1628976-1630217-1630532-1630591-1631094,1630168-1630552-1630700-1631243,1629027,1629638,1629027-1630168-1630552-1630700-1631243,1629638-1630168-1630552-1630700-1631243,2.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
22500090,2025,1628976-1630217-1630532-1631094-1641710,1629027-1629638-1630168-1630700,1630552,1631243,1629027-1629638-1630168-1630552-1630700,1629027-1629638-1630168-1630700-1631243,1.0,2.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0
22500090,2025,1628976-1630217-1630532-1631094-1641783,1629027-1629638-1630552-1630700,1630168,1642854,1629027-1629638-1630168-1630552-1630700,1629027-1629638-1630552-1630700-1642854,0.0,4.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
22500090,2025,1628976-1630217-1631094-1641710-1641724,1629027-1629638-1630700-1631243,1630168,1642854,1629027-1629638-1630168-1630700-1631243,1629027-1629638-1630700-1631243-1642854,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
22500090,2025,1628976-1630217-1631094-1641710-1641783,1629638-1630168-1630811-1631243,1628379,1630700,1628379-1629638-1630168-1630811-1631243,1629638-1630168-1630700-1630811-1631243,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
22500090,2025,1628976-1630217-1631094-1641710-1641783,1628379-1629638-1630811-1631243,1630168,1630552,1628379-1629638-1630168-1630811-1631243,1628379-1629638-1630552-1630811-1631243,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
22500090,2025,1629027-1629638-1630168-1630552-1630700,1628976-1630217-1630532-1631094,1626145,1630591,1626145-1628976-1630217-1630532-1631094,1628976-1630217-1630532-1630591-1631094,1.0,3.0,3.0,12.0,1.0,3.0,3.0,12.0,0.0,3.0,2.0,12.0,1.0,3.0,1.0,12.0,0.0,0.0,1.0,2.0
22500090,2025,1629027-1629638-1630168-1630552-1630700,1628976-1630217-1630532-1631094,1626145,1641710,1626145-1628976-1630217-1630532-1631094,1628976-1630217-1630532-1631094-1641710,1.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0
22500090,2025,1629027-1629638-1630168-1630552-1630700,1628976-1630217-1630532-1631094,1626145,1641783,1626145-1628976-1630217-1630532-1631094,1628976-1630217-1630532-1631094-1641783,1.0,3.0,0.0,4.0,1.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
22500090,2025,1629027-1629638-1630168-1630552-1630700,1628976-1630217-1630532-1631094,1630591,1641710,1628976-1630217-1630532-1630591-1631094,1628976-1630217-1630532-1631094-1641710,3.0,12.0,2.0,3.0,3.0,12.0,2.0,3.0,2.0,12.0,2.0,3.0,1.0,12.0,0.0,3.0,1.0,2.0,1.0,2.0
22500090,2025,1629027-1629638-1630168-1630552-1630700,1628976-1630217-1630532-1631094,1630591,1641783,1628976-1630217-1630532-1630591-1631094,1628976-1630217-1630532-1631094-1641783,3.0,12.0,0.0,4.0,3.0,12.0,0.0,4.0,2.0,12.0,0.0,4.0,1.0,12.0,0.0,4.0,1.0,2.0,0.0,0.0
22500090,2025,1629027-1629638-1630168-1630552-1630700,1628976-1630217-1630532-1631094,1641710,1641783,1628976-1630217-1630532-1631094-1641710,1628976-1630217-1630532-1631094-1641783,2.0,3.0,0.0,4.0,2.0,3.0,0.0,4.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0
22500090,2025,1629027-1629638-1630168-1630552-1630700,1626145-1628976-1630217-1631094,1630532,1641783,1626145-1628976-1630217-1630532-1631094,1626145-1628976-1630217-1631094-1641783,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
22500090,2025,1629027-1629638-1630168-1630552-1630700,1628976-1630217-1631094-1641783,1626145,1630532,1626145-1628976-1630217-1631094-1641783,1628976-1630217-1630532-1631094-1641783,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
22500090,2025,1629027-1629638-1630168-1630700-1631243,1628976-1630217-1630532-1631094,1630591,1641710,1628976-1630217-1630532-1630591-1631094,1628976-1630217-1630532-1631094-1641710,2.0,4.0,0.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0
22500090,2025,1629027-1629638-1630552-1630700-1642854,1628976-1630217-1630532-1631094,1641710,1641783,1628976-1630217-1630532-1631094-1641710,1628976-1630217-1630532-1631094-1641783,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22500090,2025,1629048-1630217-1631094-1641710-1641724,1629027-1630168-1630700-1631243,1628379,1629638,1628379-1629027-1630168-1630700-1631243,1629027-1629638-1630168-1630700-1631243,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
22500091,2025,1626204-1628366-1628386-1629731-1630241,1629611-1629651-1630533-1630560,1629008,1642879,1629008-1629611-1629651-1630533-1630560,1629611-1629651-1630533-1630560-1642879,3.0,5.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,5.0,0.0,1.0,2.0,2.0,1.0,1.0
22500091,2025,1626204-1628366-1628386-1629731-1630241,1629611-1630533-1630560-1642879,1629651,1641730,1629611-1629651-1630533-1630560-1642879,1629611-1630533-1630560-1641730-1642879,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
22500091,2025,1628366-1628378-1628386-1629731-1641854,1630533-1630549-1641730-1642856,1630560,1631213,1630533-1630549-1630560-1641730-1642856,1630533-1630549-1631213-1641730-1642856,2.0,7.0,1.0,4.0,2.0,7.0,1.0,4.0,2.0,7.0,1.0,4.0,0.0,7.0,0.0,4.0,2.0,2.0,1.0,1.0
22500091,2025,1628366-1628378-1628386-1630241-1630596,1629008-1629651-1630533-1630560,1629611,1642856,1629008-1629611-1629651-1630533-1630560,1629008-1629651-1630533-1630560-1642856,2.0,6.0,0.0,1.0,2.0,6.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0
22500091,2025,1628378-1628386-1629731-1630241-1630596,1629008-1629651-1630560-1642856,1629611,1630533,1629008-1629611-1629651-1630560-1642856,1629008-1629651-1630533-1630560-1642856,0.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
22500091,2025,1629008-1629651-1630533-1630560-1642856,1628378-1628386-1630241-1630596,1628366,1629731,1628366-1628378-1628386-1630241-1630596,1628378-1628386-1629731-1630241-1630596,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
22500091,2025,1629008-1629651-1631213-1641730-1642856,1626204-1628378-1630596-1642878,1641854,1642281,1626204-1628378-1630596-1641854-1642878,1626204-1628378-1630596-1642281-1642878,2.0,4.0,0.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0
22500091,2025,1629008-1630533-1630549-1641730-1642856,1626204-1628378-1630596-1642878,1641854,1642281,1626204-1628378-1630596-1641854-1642878,1626204-1628378-1630596-1642281-1642878,0.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
22500091,2025,1629008-1630533-1630549-1641730-1642856,1626204-1630596-1642281-1642878,1628378,1629731,1626204-1628378-1630596-1642281-1642878,1626204-1629731-1630596-1642281-1642878,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
22500091,2025,1629008-1630533-1630560-1641730-1642879,1626204-1630596-1642281-1642878,1628378,1629731,1626204-1628378-1630596-1642281-1642878,1626204-1629731-1630596-1642281-1642878,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0
22500091,2025,1630533-1630549-1631213-1641730-1642856,1628378-1628386-1629731-1641854,1628366,1642878,1628366-1628378-1628386-1629731-1641854,1628378-1628386-1629731-1641854-1642878,0.0,5.0,1.0,2.0,0.0,5.0,1.0,2.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0
22500092,2025,1626171-1627752-1628398-1630175-1631157,1629628-1630567-1630572-1641711,1630193,1642347,1629628-1630193-1630567-1630572-1641711,1629628-1630567-1630572-1641711-1642347,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22500092,2025,1627742-1627751-1629628-1630193-1630567,203507-1629018-1631157-1631260,1626167,1626171,203507-1626167-1629018-1631157-1631260,203507-1626171-1629018-1631157-1631260,3.0,14.0,0.0,1.0,4.0,14.0,0.0,1.0,3.0,14.0,0.0,1.0,0.0,14.0,0.0,1.0,3.0,3.0,0.0,0.0
22500092,2025,1627742-1630193-1630534-1630572-1641711,203507-1626167-1631157-1631260,1628398,1629018,203507-1626167-1628398-1631157-1631260,203507-1626167-1629018-1631157-1631260,2.0,3.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0
22500092,2025,1627742-1630534-1630572-1641711-1642347,203507-1628398-1630175-1631260,1626167,1626171,203507-1626167-1628398-1630175-1631260,203507-1626171-1628398-1630175-1631260,0.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
22500092,2025,1629628-1630567-1630572-1641711-1642347,1626171-1627752-1628398-1630175,203507,1631157,203507-1626171-1627752-1628398-1630175,1626171-1627752-1628398-1630175-1631157,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22500092,2025,203507-1626167-1629018-1631157-1631260,1627742-1627751-1630193-1630567,1629628,1630572,1627742-1627751-1629628-1630193-1630567,1627742-1627751-1630193-1630567-1630572,3.0,14.0,1.0,5.0,3.0,14.0,1.0,5.0,3.0,14.0,1.0,5.0,0.0,14.0,0.0,5.0,3.0,3.0,1.0,1.0
22500092,2025,203507-1626167-1629018-1631157-1631260,1627742-1630193-1630534-1641711,1627751,1630572,1627742-1627751-1630193-1630534-1641711,1627742-1630193-1630534-1630572-1641711,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
22500092,2025,203507-1626167-1629018-1631157-1631260,1627742-1627751-1630193-1630534,1641711,1642419,1627742-1627751-1630193-1630534-1641711,1627742-1627751-1630193-1630534-1642419,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0
22500092,2025,203507-1626167-1629018-1631157-1631260,1627742-1630193-1630567-1630572,1627751,1630534,1627742-1627751-1630193-1630567-1630572,1627742-1630193-1630534-1630567-1630572,1.0,5.0,1.0,3.0,1.0,5.0,2.0,3.0,1.0,5.0,1.0,3.0,0.0,5.0,0.0,3.0,1.0,1.0,1.0,1.0
22500092,2025,203507-1626167-1629018-1631157-1631260,1627742-1630193-1630534-1630572,1630567,1641711,1627742-1630193-1630534-1630567-1630572,1627742-1630193-1630534-1630572-1641711,1.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
22500092,2025,203507-1626171-1627752-1630175-1631157,1627742-1630193-1630567-1642419,1627751,1629628,1627742-1627751-1630193-1630567-1642419,1627742-1629628-1630193-1630567-1642419,1.0,4.0,0.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0
22500093,2025,201142-1630578-1631095-1631106-1641708,202699-1629130-1630595-1641709,1630191,1630194,202699-1629130-1630191-1630595-1641709,202699-1629130-1630194-1630595-1641709,1.0,1.0,0.0,8.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0
22500093,2025,201142-1630578-1631095-1631106-1641708,202699-1629130-1630191-1641709,1630595,1642450,202699-1629130-1630191-1630595-1641709,202699-1629130-1630191-1641709-1642450,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0
22500093,2025,201142-1630578-1631095-1631106-1641708,202699-1629130-1630191-1630595,1641709,1641842,202699-1629130-1630191-1630595-1641709,202699-1629130-1630191-1630595-1641842,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
22500093,2025,201142-1630578-1631095-1631106-1641708,202699-1629130-1630194-1630595,1641709,1642450,202699-1629130-1630194-1630595-1641709,202699-1629130-1630194-1630595-1642450,0.0,8.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0
22500093,2025,201142-203500-1629006-1631106-1641708,202699-1629750-1630595-1642404,1629130,1641842,202699-1629130-1629750-1630595-1642404,202699-1629750-1630595-1641842-1642404,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0
22500093,2025,202699-1629130-1629750-1630194-1641709,203500-1631095-1631106-1641708,1629006,1642263,203500-1629006-1631095-1631106-1641708,203500-1631095-1631106-1641708-1642263,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22500093,2025,202699-1629130-1630194-1630595-1641709,201142-203500-1630578-1631095,1629006,1642263,201142-203500-1629006-1630578-1631095,201142-203500-1630578-1631095-1642263,1.0,8.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,8.0,1.0,7.0,0.0,8.0,0.0,7.0,1.0,1.0,1.0,1.0
22500093,2025,202699-1629130-1630194-1630595-1642450,201142-1630578-1631095-1631106,1641708,1642263,201142-1630578-1631095-1631106-1641708,201142-1630578-1631095-1631106-1642263,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
22500093,2025,202699-1629750-1630595-1641842-1642404,201142-1629006-1631106-1641708,203500,1630578,201142-203500-1629006-1631106-1641708,201142-1629006-1630578-1631106-1641708,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22500093,2025,203500-1629006-1630578-1631095-1642263,202699-1629750-1630595-1642404,1630191,1631105,202699-1629750-1630191-1630595-1642404,202699-1629750-1630595-1631105-1642404,0.0,4.0,1.0,4.0,0.0,4.0,1.0,4.0,0.0,4.0,1.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0
22500094,2025,1628389-1630696-1631107-1631170-1631323,1629630-1641713-1642285-1642377,1628991,1629111,1628991-1629630-1641713-1642285-1642377,1629111-1629630-1641713-1642285-1642377,1.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
22500094,2025,1628389-1630696-1631107-1631170-1631323,203484-1628991-1641765-1642914,1630583,1641713,203484-1628991-1630583-1641765-1642914,203484-1628991-1641713-1641765-1642914,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0
22500094,2025,1629111-1629630-1641713-1642285-1642377,1630696-1631107-1631170-1631323,1628389,1642276,1628389-1630696-1631107-1631170-1631323,1630696-1631107-1631170-1631323-1642276,0.0,3.0,2.0,9.0,0.0,3.0,2.0,9.0,0.0,3.0,1.0,9.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0,1.0
22500094,2025,1629723-1641765-1641790-1642907-1642914,1631107-1631323-1641796-1642352,1630696,1642443,1630696-1631107-1631323-1641796-1642352,1631107-1631323-1641796-1642352-1642443,0.0,1.0,0.0,6.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
22500094,2025,203484-1628991-1629630-1630583-1642377,203952-1626181-1628389-1630558,1631170,1642276,203952-1626181-1628389-1630558-1631170,203952-1626181-1628389-1630558-1642276,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0
22500094,2025,203484-1628991-1630583-1641765-1642914,1626181-1628389-1630696-1631170,203952,1631107,203952-1626181-1628389-1630696-1631170,1626181-1628389-1630696-1631107-1631170,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
22500094,2025,203484-1628991-1630583-1642907-1642914,203952-1626181-1630558-1631170,1628389,1642276,203952-1626181-1628389-1630558-1631170,203952-1626181-1630558-1631170-1642276,0.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
22500094,2025,203484-1628991-1630583-1642907-1642914,203952-1626181-1628389-1631170,1630558,1630696,203952-1626181-1628389-1630558-1631170,203952-1626181-1628389-1630696-1631170,0.0,5.0,1.0,2.0,0.0,5.0,1.0,2.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0
22500094,2025,203484-1629111-1641765-1642907-1642914,203952-1630558-1631107-1631323,1628389,1642276,203952-1628389-1630558-1631107-1631323,203952-1630558-1631107-1631323-1642276,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22500094,2025,203952-1626181-1628389-1630558-1631170,203484-1629630-1630583-1642377,1628991,1629111,203484-1628991-1629630-1630583-1642377,203484-1629111-1629630-1630583-1642377,1.0,4.0,0.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0
22500094,2025,203952-1626181-1628389-1630558-1642276,1629630-1630583-1642377-1642907,1629111,1641790,1629111-1629630-1630583-1642377-1642907,1629630-1630583-1641790-1642377-1642907,0.0,4.0,0.0,4.0,0.0,4.0,1.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
22500094,2025,203952-1626181-1628389-1630558-1642276,203484-1628991-1629630-1642377,1629111,1630583,203484-1628991-1629111-1629630-1642377,203484-1628991-1629630-1630583-1642377,2.0,12.0,0.0,3.0,2.0,12.0,1.0,3.0,1.0,12.0,0.0,3.0,1.0,12.0,0.0,3.0,1.0,1.0,0.0,0.0
